,Open,High,Low,Close,Volume
2014-09-22,113.77,114.44,112.77,113.19,1189182
2014-09-23,113.39,113.88,112.41,112.79,987699
2014-09-24,113.02,115.37,112.265,114.84,780475
2014-09-25,114.75,114.75,111.51,111.73,825919
2014-09-26,111.75,112.62,108.484,109.03,1840113
2014-09-29,109.03,109.93,108.1,109.55,1706162
2014-09-30,109.8,110.17,104.42,104.5,2255958
2014-10-01,104.62,105.36,102.61,103.61,1582949
2014-10-02,103.63,106.01,102.56,105.75,1192732
2014-10-03,106.74,108.11,106.03,107.4,989064
2014-10-06,107.52,108.11,105.19,105.47,1254788
2014-10-07,105.33,107.03,104.68,105.72,1073237
2014-10-08,105.72,108.22,105.06,108.17,813413
2014-10-09,107.81,108.07,104.25,104.32,705220
2014-10-10,104.39,105.985,103.78,103.86,756510
2014-10-13,103.84,105.15,102.01,102.14,952927
2014-10-14,102.7,104.72,100.23,102.93,943311
2014-10-15,101.16,101.5,97.15,100.26,1785531
2014-10-16,101.03,103.74,100.27,103.24,1298983
2014-10-17,103.78,105.07,103.04,103.31,863236
2014-10-20,102.96,104.98,102.3,104.91,594576
2014-10-21,105.76,107.39,105.5537,106.96,767424
2014-10-22,106.83,107.1,104.995,105.3,769934
2014-10-23,106.08,107.71,105.81,106.58,846564
2014-10-24,106.82,108.62,105.77,108.59,835554
2014-10-27,108.35,109.14,107.53,108.42,934698
2014-10-28,108.78,110.4499,103.83,107.45,1309457
2014-10-29,107.31,107.825,104.24,104.72,1264627
2014-10-30,104.69,105.02,101.29,102.66,1664145
2014-10-31,104.01,104.22,101.09,103.71,878667
2014-11-03,103.64,107.79,102.84,103.44,908740
2014-11-04,103.73,103.78,99.18,102.1,1756048
2014-11-05,102.67,102.67,98.24,98.7,2036486
2014-11-06,99.02,100.83,99.02,100.25,1230041
2014-11-07,100.14,100.31,95.63,97.93,2942096
2014-11-10,98.43,99.3,97.485,97.81,1071395
2014-11-11,98.05,98.9,97.59,98.82,719219
2014-11-12,97.8,99.19,96.51,99.06,1546675
2014-11-13,99.0,99.53,98.05,98.81,1236910
2014-11-14,98.61,99.23,97.76,97.93,909285
2014-11-17,97.95,101.06,97.8,100.93,1241430
2014-11-18,101.17,103.86,100.74,103.5,927437
2014-11-19,103.13,103.85,102.01,102.21,1102489
2014-11-20,101.55,103.9,101.43,103.06,1003365
2014-11-21,103.75,104.67,102.98,103.55,916702
2014-11-24,103.38,105.3,103.077,103.76,1021102
2014-11-25,103.72,104.84,103.46,104.73,732551
2014-11-26,104.85,105.19,103.47,104.0,555831
2014-11-28,103.4,105.04,103.4,104.62,288287
2014-12-01,104.9,105.09,103.23,103.88,555410
2014-12-02,103.57,104.73,103.43,104.34,450156
2014-12-03,104.29,105.89,104.29,105.86,588070
2014-12-04,105.73,107.73,105.26,106.92,661340
2014-12-05,107.14,108.16,106.65,107.5,856869
2014-12-08,107.84,110.2,107.3,108.28,710504
2014-12-09,107.11,107.38,105.83,107.3,512030
2014-12-10,106.94,107.14,105.55,106.41,809963
2014-12-11,107.07,108.99,106.73,108.15,426562
2014-12-12,107.16,109.38,106.58,106.64,1168721
2014-12-15,106.77,108.0,104.95,106.45,936652
2014-12-16,105.99,107.305,104.24,104.37,837759
2014-12-17,104.6,106.07,103.72,105.6,1027772
2014-12-18,106.77,109.67,106.6,109.67,712913
2014-12-19,110.13,110.57,109.39,109.87,1235498
2014-12-22,109.92,110.79,109.53,110.66,472729
2014-12-23,111.07,111.38,110.43,110.88,677185
2014-12-24,111.01,112.59,111.0,111.87,269366
2014-12-26,112.0,112.75,111.83,112.32,485817
2014-12-29,111.96,112.42,111.33,111.63,620658
2014-12-30,111.37,112.36,110.84,111.51,585848
